playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper,foo
"2532865","null","T.Y. Hilton","WR","IND","WR","IND","46.4569","168.9333","null","28","31","12","null","8.4802","28.1567","-2.8433","30.9","185.9423","148.6361","6.0028","null",
"2501863","null","Peyton Manning","QB","DEN","QB","DEN","46.0741","370.965","null","42","32","3","null","13.307","34.4133","2.4133","22.1","389.197","355.3375","2.9381","null",
"2506404","null","Frank Gore","RB","IND","RB","IND","46.0043","171.3275","null","26","33","17","null","8.4385","35.94","2.94","18.3","191.0415","146.6319","3.8449","null",
"497322","null","Emmanuel Sanders","WR","DEN","WR","DEN","40.3552","162.8316","null","34","34","13","null","5.2142","34.96","0.96","26.5","180.7301","144.2218","6.362","null",
"497236","null","Jimmy Graham","TE","SEA","TE","SEA","38.5661","142.0718","null","33","35","2","null","22.2417","29.5067","-5.4933","26.1","160.7572","120.3899","6.3838","null",
"2539217","null","Andre Ellington","RB","ARI","RB","ARI","37.6895","163.0127","null","43","36","18","null","4.4979","52.83","16.83","11.1","195.6448","142.2978","7.6649","null",
"2541161","null","Latavius Murray","RB","OAK","RB","OAK","37.4421","162.7653","null","38","37","19","null","9.0499","45.2417","8.2417","13.4","171.031","139.0268","5.5515","null",
"2540165","null","DeAndre Hopkins","WR","HOU","WR","HOU","35.5982","158.0746","null","30","38","14","null","1.9112","38.0217","0.0217","22.3","178.2992","125.1982","6.7866","null",
"2532975","null","Russell Wilson","QB","SEA","QB","SEA","34.9476","359.8385","null","41","39","4","null","11.4268","33.895","-5.105","22.1","376.4713","339.6222","3.9318","null",
"2543500","null","Jordan Matthews","WR","PHI","WR","PHI","34.6838","157.1603","null","36","40","15","null","5.7868","42.8317","2.8317","16.7","177.9291","128.0893","4.602","null",
"2543498","null","Brandin Cooks","WR","NO","WR","NO","32.6901","155.1665","null","35","41","16","null","10.5749","38.8033","-2.1967","20.1","170.5927","134.3068","4.938","null",
"2504775","null","Drew Brees","QB","NO","QB","NO","30.5866","355.4775","null","52","42","5","null","14.319","44.7483","2.7483","17","381.9501","315.6694","2.7617","null",
"949","null","Jonathan Stewart","RB","CAR","RB","CAR","28.941","154.2642","null","37","43","20","null","2.5683","53.2967","10.2967","17.1","169.8342","126.083","6.2537","null",
"2552471","null","T.J. Yeldon","RB","JAC","RB","JAC","27.8433","153.1665","null","44","44","21","null","4.9751","64.828","20.828","11.5","164.8001","132.0649","6.4031","null",
"1581","null","DeSean Jackson","WR","WAS","WR","WAS","25.1038","147.5803","null","51","45","17","null","6.557","55.1233","10.1233","11.5","163.7968","126.575","5.739","null",
"2540171","null","Joseph Randle","RB","DAL","RB","DAL","24.9023","150.2255","null","47","46","22","null","6.8949","52.2433","6.2433","12.3","166.2211","110.151","4.9232","null",
"497145","null","Joique Bell","RB","DET","RB","DET","20.8341","146.1573","null","75","47","23","null","9.388","68.92","21.92","12.8","159.3941","122.0412","5.426","null",
"497326","null","Golden Tate","WR","DET","WR","DET","19.1266","141.603","null","53","48","18","null","1.4054","59.2983","11.2983","9","160.7774","123.9606","3.9916","null",
"238498","null","Julian Edelman","WR","NE","WR","NE","17.967","140.4434","null","54","49","19","null","0.4981","52.8883","3.8883","15.6","146.1423","127.7302","6.9244","null",
"2543457","null","Sammy Watkins","WR","BUF","WR","BUF","17.4755","139.9519","null","56","50","20","null","0.5546","54.4983","4.4983","14.7","151.5049","122.1908","6.9748","null",
"2540154","null","Keenan Allen","WR","SD","WR","SD","17.4623","139.9387","null","45","51","21","null","2.0809","59.8967","8.8967","12.2","151.6678","118.4479","7.1175","null",
"2495700","null","Greg Olsen","TE","CAR","TE","CAR","17.1884","120.6941","null","48","52","3","null","5.3203","53.9167","1.9167","8.6","135.7816","93.2064","4.6266","null",
"310","null","Matt Ryan","QB","ATL","QB","ATL","16.4551","341.3459","null","61","53","6","null","1.76","61.5167","8.5167","5.2","366.3747","307.9543","3.4089","null",
"2543471","null","Kelvin Benjamin","WR","CAR","WR","CAR","16.3795","138.8559","null","null","54","22","null","2.5511","35.4317","-18.5683","23.9","166.0516","-0.9081","15.4606","null",
"2506109","null","Ben Roethlisberger","QB","PIT","QB","PIT","16.0802","340.9711","null","55","55","7","null","4.1161","50.3733","-4.6267","8.7","352.2682","314.043","3.9691","null",
"2540258","null","Travis Kelce","TE","KC","TE","KC","15.4604","118.9661","null","46","56","4","null","10.6866","54.185","-1.815","6.6","134.8723","101.6445","5.3807","null",
"497149","null","LeGarrette Blount","RB","NE","RB","NE","15.1806","140.5038","null","57","57","24","null","7.8216","74.94","17.94","6.3","151.6435","103.3893","4.4584","14",
"2495893","null","Brandon Marshall","WR","NYJ","WR","NYJ","14.3832","136.8596","null","49","58","23","null","1.3996","68.7567","10.7567","8.4","147.2009","126.7612","4.2629","null",
"2505354","null","Tony Romo","QB","DAL","QB","DAL","13.3098","338.2007","null","68","59","8","null","7.0972","65.88","6.88","4.7","351.6264","312.4996","2.8845","null",
"80429","null","Jeremy Maclin","WR","KC","WR","KC","13.2735","135.75","null","63","60","24","null","1.8017","69.6917","9.6917","6.7","154.2948","121.1098","4.23","null",
"2505551","null","Andre Johnson","WR","IND","WR","IND","12.6937","135.1701","null","40","61","25","null","3.431","50.0017","-10.9983","10.9","144.6749","107.0756","4.8796","null",
"2495455","null","Cam Newton","QB","CAR","QB","CAR","10.6185","335.5094","null","65","62","9","null","10.1014","66.3983","4.3983","5.3","360.9941","315.3264","6.7953","26",
"2543488","null","Jarvis Landry","WR","MIA","WR","MIA","10.2499","132.7263","null","81","63","26","null","2.0264","72.0983","9.0983","5","143.1953","114.4554","4.4015","null",
"1062","null","Martellus Bennett","TE","CHI","TE","CHI","8.2758","111.7815","null","67","64","5","null","7.0853","68.1","4.1","5","117.9479","103.3028","4.6089","null",
"2506400","null","Vincent Jackson","WR","TB","WR","TB","8.2754","130.7518","null","64","65","27","null","0.3355","81.0767","16.0767","8.4","150.551","107.1789","3.5995","null",
"497302","null","Brandon LaFell","WR","NE","WR","NE","8.1715","130.6479","null","79","66","28","null","0.824","96.47","30.47","3.3","150.1757","114.3579","3.7528","null",
"2552475","null","Todd Gurley","RB","STL","RB","STL","7.7114","133.0346","null","59","67","25","null","1.1297","52.7167","-14.2833","14.7","155.7559","97.1488","5.7363","20",
"2552487","null","Amari Cooper","WR","OAK","WR","OAK","7.7083","130.1847","null","50","68","29","null","2.6164","50.8333","-17.1667","10.5","146.8332","112.1534","5.2291","null",
"2507999","null","Chris Ivory","RB","NYJ","RB","NYJ","7.0067","132.33","null","69","69","26","null","1.9866","86.2883","17.2883","4.5","143.3897","119.8989","5.4028","24",
"2495459","null","Torrey Smith","WR","SF","WR","SF","6.9867","129.4632","null","93","70","30","null","3.99","101.2567","31.2567","2.2","145.3715","111.6098","3.9891","18",
"2540156","null","Giovani Bernard","RB","CIN","RB","CIN","6.1567","131.4799","null","71","71","27","null","3.5234","77.96","6.96","8.9","155.315","98.5547","6.1337","23",
"71345","null","Rashad Jennings","RB","NYG","RB","NYG","3.8835","129.2067","null","74","72","28","null","3.371","74.4417","2.4417","8.4","144.41","92.5938","6.0413","26",
"2532841","null","Michael Floyd","WR","ARI","WR","ARI","3.1971","125.6736","null","102","73","31","null","0.9132","108.0683","35.0683","2.3","139.0288","104.7988","4.7312","51",
"2543572","null","Martavis Bryant","WR","PIT","WR","PIT","2.7964","125.2728","null","62","74","32","null","1.1927","73.645","-0.355","4.2","139.9055","99.0187","4.5842","39",
"2532956","null","Ryan Tannehill","QB","MIA","QB","MIA","1.8069","326.6978","null","73","75","10","null","2.7104","87.8417","12.8417","2.1","340.3108","307.7655","3.2233","23",
"497284","null","Eric Decker","WR","NYJ","WR","NYJ","1.7714","124.2479","null","82","76","33","null","0.4055","114.5867","38.5867","3.7","130.2768","110.3841","3.8506","52",
"2507763","null","Mike Wallace","WR","MIN","WR","MIN","1.4361","123.9125","null","85","77","34","null","0.6502","87.25","10.25","6.5","136.0129","100.841","3.466","38",
"2552453","null","Tevin Coleman","RB","ATL","RB","ATL","1.383","126.7062","null","86","78","29","null","2.0744","84.77","6.77","9.4","143.1914","83.3624","6.9933","16",
"2506366","null","Roddy White","WR","ATL","WR","ATL","1.2957","123.7722","null","70","79","35","null","1.1948","91.8017","12.8017","2.9","133.488","109.8223","4.661","13",
"2495353","null","Julius Thomas","TE","JAC","TE","JAC","1.2718","104.7775","null","95","80","6","null","1.9077","72.7233","-7.2767","5","118.2098","85.7916","6.2397","7",
"2505629","null","Jason Witten","TE","DAL","TE","DAL","1.1093","104.615","null","90","81","7","null","5.4443","88.0383","7.0383","3.8","110.2017","93.2259","3.9816","2",
"2541147","null","Charles Johnson","WR","MIN","WR","MIN","0.2759","122.7523","null","92","82","36","null","0.4138","106.1767","24.1767","1.4","137.1551","100.1595","3.3741","44",
"2505587","null","Anquan Boldin","WR","SF","WR","SF","-0.074","122.4024","null","83","83","37","null","0.2521","119.9783","36.9783","1.2","133.2478","102.2895","2.8021","41",
"2543509","null","Allen Robinson","WR","JAC","WR","JAC","-0.2019","122.2745","null","66","84","38","null","0.287","89.5967","5.5967","4.3","137.9493","99.8838","6.2714","43",
"2550189","null","Isaiah Crowell","RB","CLE","RB","CLE","-0.3579","124.9653","null","84","85","30","null","1.5964","91.1333","6.1333","5.4","138.4159","101.0926","4.6109","25",
"2504595","null","Steve Smith","WR","BAL","WR","BAL","-0.4504","122.026","null","80","86","39","null","2.7753","109.5357","23.5357","1.4","131.0786","96.5782","3.5043","16",
"2504595","null","Steve Smith","WR","BAL","WR","BAL","-0.4504","122.026","null","80","86","39","null","2.7753","109.5357","23.5357","0","131.0786","96.5782","3.5043","16",
"2506106","null","Larry Fitzgerald","WR","ARI","WR","ARI","-0.5273","121.9492","null","78","87","40","null","5.4787","103.9467","15.9467","2.4","138.2585","107.5314","3.5359","34",
"79860","null","Matthew Stafford","QB","DET","QB","DET","-0.7727","324.1182","null","77","88","11","null","1.0957","82.0433","-6.9567","2.9","346.3445","305.3565","2.9877","22",
"497204","null","C.J. Spiller","RB","NO","RB","NO","-1.025","124.2982","null","60","89","31","null","2.2971","71.9217","-18.0783","7.8","145.5539","98.5107","6.0323","28",
"2506121","null","Philip Rivers","QB","SD","QB","SD","-1.0342","323.8567","null","87","90","12","null","10.9964","101.16","10.16","2","335.0994","301.0658","2.8475","14",
"2540158","null","Zach Ertz","TE","PHI","TE","PHI","-2.3811","101.1246","null","99","91","8","null","4.5496","101.9067","9.9067","2","112.3545","87.1121","4.3561","18",
"2505996","null","Eli Manning","QB","NYG","QB","NYG","-2.7025","322.1884","null","72","92","13","null","19.5111","90.4717","-2.5283","2.1","349.0394","292.847","2.5949","21",
"2552374","null","Ameer Abdullah","RB","DET","RB","DET","-2.8836","122.4396","null","58","93","32","null","2.6103","76.2767","-17.7233","4.1","156.3692","78.996","5.1047","11",
"79555","null","Arian Foster","RB","HOU","RB","HOU","-3.7606","121.5626","null","101","94","33","null","4.1874","64.5517","-30.4483","26","117.5496","93.6934","9.7892","2",
"2495821","null","Marques Colston","WR","NO","WR","NO","-5.9241","116.5523","null","96","95","41","null","1.4749","117.0017","21.0017","1.4","125.426","89.6686","3.6016","33",
"100030","null","Seahawks","DST","SEA","DST","SEA","-6","139.6985","null","139","96","1","null","13.5058","65.25","-31.75","6.7","146.7237","75","10.9988","null",
"2552600","null","Nelson Agholor","WR","PHI","WR","PHI","-6.0878","116.3886","null","88","97","42","null","2.6983","89.74","-8.26","3.7","131.5589","85.2109","5.9071","23",
"2495966","null","Delanie Walker","TE","TEN","TE","TEN","-6.289","97.2167","null","97","98","9","null","3.3621","119.205","20.205","1.2","110.0054","85.3981","3.6715","10",
"2543583","null","Devonta Freeman","RB","ATL","RB","ATL","-7.2273","118.0959","null","100","99","34","null","7.2695","112.2167","12.2167","1.8","134.4536","92.8089","4.9492","15",
"2495267","null","Jordan Cameron","TE","MIA","TE","MIA","-7.5723","95.9334","null","89","100","10","null","6.4148","95.915","-5.085","1.9","104.8983","77.8125","6.3707","3",
"2532899","null","Doug Martin","RB","TB","RB","TB","-8.6688","116.6544","null","76","101","35","null","12.1004","91.5417","-10.4583","3.7","138.8371","80.6161","5.2306","13",
"2532977","null","Kendall Wright","WR","TEN","WR","TEN","-8.7103","113.7661","null","104","102","43","null","1.5022","126.8267","23.8267","1.2","124.1336","96.2417","4.1001","19",
"2346","null","Pierre Garcon","WR","WAS","WR","WAS","-8.862","113.6144","null","103","103","44","null","3.1122","121.3883","17.3883","1.2","127.7038","89.0419","3.9234","42",
"2539205","null","Terrance Williams","WR","DAL","WR","DAL","-11.5631","110.9133","null","120","104","45","null","1.5943","129.2217","24.2217","1.4","124.1412","91.0935","3.7815","22",
"2533046","null","Dwayne Allen","TE","IND","TE","IND","-11.7299","91.7758","null","119","105","11","null","4.8341","108.9183","2.9183","1.5","98.4442","69.8945","4.474","11",
"2543847","null","John Brown","WR","ARI","WR","ARI","-12.3852","110.0912","null","94","106","46","null","2.6034","113.6433","6.6433","1.2","123.9438","85.9312","3.02","40",
"2507855","null","Victor Cruz","WR","NYG","WR","NYG","-13.9294","108.547","null","112","107","47","null","2.4326","97.1167","-10.8833","2.4","121.7747","65.9231","5.4977","9",
"2552597","null","Breshad Perriman","WR","BAL","WR","BAL","-16.0479","106.4285","null","108","108","48","null","1.6356","103.3467","-5.6533","1.9","127.1144","68.0103","6.6343","35",
"2532838","null","Coby Fleener","TE","IND","TE","IND","-16.2444","87.2613","null","151","109","12","null","1.0122","120.6483","10.6483","0","102.9309","75.0267","2.2594","23",
"2530747","null","Doug Baldwin","WR","SEA","WR","SEA","-16.6762","105.8003","null","143","110","49","null","2.2078","141.125","30.125","1.2","117.1245","86.6691","4.0365","28",
"2495825","null","Owen Daniels","TE","DEN","TE","DEN","-16.8836","86.6221","null","127","111","13","null","1.4802","114.3183","2.3183","1.9","97.8563","74.9067","3.4456","22",
"100003","null","Bills","DST","BUF","DST","BUF","-17.1333","128.5652","null","168","112","2","null","4.7909","77.59","-35.41","3.6","140.9466","117","4.1328","null",
"2495139","null","Charles Clay","TE","BUF","TE","BUF","-17.6295","85.8762","null","164","113","14","null","1.9885","138.15","24.15","0","104.9841","73.0955","4.8286","13",
"2506922","null","Stephen Gostkowski","K","NE","K","NE","-18","154.4992","null","258","114","1","null","6.8889","100.165","-14.835","3.1","170.3248","138.4477","5.3279","null",
"2540202","null","Kenny Stills","WR","MIA","WR","MIA","-18.6907","103.7857","null","128","115","50","null","0.678","144.2433","28.2433","0","130.4832","88.9603","7.2322","21",
"2505785","null","Malcom Floyd","WR","SD","WR","SD","-19.0771","103.3993","null","157","116","51","null","1.0583","133.888","16.888","1.1","113.7705","83.914","3.298","24",
"2495438","null","Kyle Rudolph","TE","MIN","TE","MIN","-19.0981","84.4076","null","121","117","15","null","1.2608","130.6617","12.6617","1.6","91.4228","70.4586","5.0685","19",
"2532933","null","Brian Quick","WR","STL","WR","STL","-19.6603","102.8161","null","125","118","52","null","1.4344","135.5683","16.5683","0","117.1389","78.6328","3.2729","56",
"2505299","null","Antonio Gates","TE","SD","TE","SD","-20.1378","83.3679","null","134","119","16","null","0.8081","124.37","4.37","2.2","96.5842","71.6203","3.3627","9",
"2543682","null","Bishop Sankey","RB","TEN","RB","TEN","-20.3248","104.9984","null","111","120","36","null","2.0802","113.9","-7.1","2.3","126.4251","77.1017","3.468","27",
"2506369","null","Heath Miller","TE","PIT","TE","PIT","-20.5801","82.9257","null","144","121","17","null","0.9517","128.68","6.68","0","88.8225","72.0664","3.9204","4",
"2533533","null","Rueben Randle","WR","NYG","WR","NYG","-20.6106","101.8659","null","124","122","53","null","1.4602","143.108","20.108","0","115.6447","77.9534","2.9808","45",
"2495473","null","Shane Vereen","RB","NYG","RB","NYG","-21.2136","104.1096","null","98","123","37","null","2.4661","105.8433","-18.1567","2.9","121.9578","79.4288","4.4489","22",
"2495826","null","Vernon Davis","TE","SF","TE","SF","-21.3117","82.194","null","152","124","18","null","0.5925","134.4683","9.4683","2.2","95.3455","48.4297","4.5801","5",
"382","null","Joe Flacco","QB","BAL","QB","BAL","-21.3587","303.5322","null","115","125","14","null","4.3931","119.0667","-6.9333","2.1","329.2809","276.4223","1.9763","30",
"1990","null","Eddie Royal","WR","CHI","WR","CHI","-21.579","100.8974","null","130","126","54","null","1.3524","132.1783","5.1783","0","117.2057","64.2744","3.5579","29",
"2540160","null","Jordan Reed","TE","WAS","TE","WAS","-21.7518","81.7539","null","154","127","19","null","0.4014","140.622","12.622","0","91.9937","70.9456","6.6797","17",
"100013","null","Texans","DST","HOU","DST","HOU","-21.8783","123.8202","null","170","128","3","null","2.371","79.7475","-49.2525","3.1","147.2729","105","5.0329","null",
"100025","null","Eagles","DST","PHI","DST","PHI","-21.9702","123.7283","null","235","129","4","null","4.9122","102.98","-27.02","1.5","130.6747","109","5.7574","null",
"71265","null","Jared Cook","TE","STL","TE","STL","-22.0567","81.449","null","185","130","20","null","0.773","128.908","-2.092","0","96.1277","59.0192","4.0412","8",
"2540148","null","Tyler Eifert","TE","CIN","TE","CIN","-22.2496","81.2561","null","113","131","21","null","1.9561","130.0567","-1.9433","0","91.533","67.6948","5.3047","14",
"80425","null","Percy Harvin","WR","BUF","WR","BUF","-22.5624","99.914","null","150","132","55","null","1.4738","131.575","-1.425","1.3","123.6622","79.5663","5.7197","49",
"2495186","null","Colin Kaepernick","QB","SF","QB","SF","-23.0684","301.8225","null","107","133","15","null","7.9358","123.79","-10.21","1.7","320.1616","269.6496","3.046","28",
"71217","null","Kenny Britt","WR","STL","WR","STL","-23.3004","99.1761","null","167","134","56","null","3.7329","162.015","27.015","0","118.7214","85.936","3.0394","53",
"2537933","null","Larry Donnell","TE","NYG","TE","NYG","-23.4098","80.0959","null","136","135","22","null","1.7213","140.042","4.042","1.2","93.7368","67.7172","3.7698","16",
"2543502","null","Tre Mason","RB","STL","RB","STL","-23.5963","101.7269","null","110","136","38","null","1.4829","98.5383","-38.4617","2.7","122.8211","76.5246","3.4339","36",
"497188","null","Ryan Mathews","RB","PHI","RB","PHI","-23.763","101.5602","null","109","137","39","null","5.1906","100.5333","-37.4667","3.3","137.2918","40.7731","7.0443","4",
"2536340","null","Justin Tucker","K","BAL","K","BAL","-24.368","148.1312","null","273","138","2","null","1.2837","128.2967","-10.7033","1.3","156.0984","134.6662","3.8421","null",
"2495558","null","Dwayne Bowe","WR","CLE","WR","CLE","-24.7721","97.7043","null","148","139","57","null","4.5533","143.26","3.26","0","113.261","77.9994","2.9147","54",
"2541834","null","Josh Hill","TE","NO","TE","NO","-25.0016","78.5042","null","138","140","23","null","3.4861","126.4633","-14.5367","1.6","90.4835","64.8478","3.2056","21",
"2543683","null","Austin Seferian-Jenkins","TE","TB","TE","TB","-25.2608","78.245","null","132","141","24","null","6.738","139.7433","-2.2567","0","86.6192","62.0537","6.4906","20",
"2550380","null","Cody Parkey","K","PHI","K","PHI","-25.4099","147.0893","null","303","142","3","null","0.8238","132.0383","-10.9617","1.2","156.33","130.8294","3.2921","null",
"2507232","null","Mason Crosby","K","GB","K","GB","-25.8936","146.6056","null","270","143","4","null","0.9486","124.0467","-19.9533","1.4","159.5505","129.528","4.1887","null",
"2543600","null","Alfred Blue","RB","HOU","RB","HOU","-26.3953","98.9279","null","137","144","40","null","7.0399","104.2617","-40.7383","3.2","125.086","61.911","3.7459","21",
"100004","null","Panthers","DST","CAR","DST","CAR","-26.5285","119.17","null","212","145","5","null","1.776","135.095","-10.905","1.5","138.8378","92","3.3706","null",
"2503471","null","Adam Vinatieri","K","IND","K","IND","-26.5738","145.9254","null","265","146","5","null","1.9305","109.085","-37.915","2.2","159.4905","126.8043","3.7094","null",
"2507463","null","Connor Barth","K","DEN","K","DEN","-27.1107","145.3885","null","294","147","6","null","3.3566","130.6217","-17.3783","1.3","161.334","137.3415","4.1263","null",
"100017","null","Rams","DST","STL","DST","STL","-27.2362","118.4623","null","169","148","6","null","3.2917","94.3675","-54.6325","1.9","136.3412","75","7.7224","null",
"2495824","null","Jay Cutler","QB","CHI","QB","CHI","-28.4352","296.4557","null","123","149","16","null","7.8362","126.5583","-23.4417","0","325.2351","252.9684","3.7526","20",
"2543495","null","Davante Adams","WR","GB","WR","GB","-29.2944","93.182","null","118","150","58","null","0.432","120.1717","-30.8283","1.7","116.7668","69.6539","3.3579","30",
"768","null","Steve Johnson","WR","SD","WR","SD","-29.3564","93.12","null","129","151","59","null","0.9845","139.1883","-12.8117","0","105.3984","71.5914","4.2994","58",
"100011","null","Packers","DST","GB","DST","GB","-29.3727","116.3258","null","231","152","7","null","2.5717","108.265","-44.735","1.3","131.0514","102","3.6385","null",
"2507374","null","Steven Hauschka","K","SEA","K","SEA","-29.8977","142.6014","null","268","153","7","null","2.0668","129.035","-24.965","1.8","152.5944","130.3237","4.3744","null",
"2552409","null","DeVante Parker","WR","MIA","WR","MIA","-30.0963","92.3801","null","null","154","60","null","1.4243","123.93","-31.07","1.3","115.4028","43.337","9.9628","3",
"71269","null","Michael Crabtree","WR","OAK","WR","OAK","-30.5855","91.891","null","147","155","61","null","4.2389","133.3417","-22.6583","0","113.1289","72.1346","3.2587","37",
"2495259","null","Dan Bailey","K","DAL","K","DAL","-31.0368","141.4624","null","283","156","8","null","2.5467","127.6","-29.4","1.3","152.1731","132.3474","4.849","6",
"284","null","Darren McFadden","RB","DAL","RB","DAL","-31.5119","93.8113","null","141","157","41","null","6.5412","97.8933","-60.1067","4.2","113.2641","69.8587","6.054","35",
"100026","null","Cardinals","DST","ARI","DST","ARI","-31.6831","114.0154","null","192","158","8","null","2.0039","103.72","-55.28","1.2","123.7421","83","3.8113","16",
"2543466","null","Eric Ebron","TE","DET","TE","DET","-31.7145","71.7912","null","177","159","25","null","2.1754","138.802","-21.198","0","83.3171","48.5345","5.1379","12",
"100002","null","Ravens","DST","BAL","DST","BAL","-32.2057","113.4928","null","224","160","9","null","3.0607","113.3725","-47.6275","1.1","125.2143","94","2.7688","23",
"2532853","null","Ladarius Green","TE","SD","TE","SD","-32.2831","71.2226","null","165","161","26","null","5.1491","150.1117","-11.8883","0","82.4105","54.2804","3.4898","15",
"2552458","null","Devin Funchess","WR","CAR","WR","CAR","-32.4558","90.0207","null","142","162","62","null","5.0747","141.488","-21.512","0","134.6721","45.9687","6.674","5",
"2504797","null","Matt Bryant","K","ATL","K","ATL","-32.8923","139.6068","null","309","163","9","null","4.8537","140.24","-23.76","1.1","146.1862","128.9612","3.4236","18",
